,timestamp,value
252,2016-12-30,1714
253,2017-01-03,1702
254,2017-01-04,1701
255,2017-01-05,1710
256,2017-01-06,1722
257,2017-01-09,1717
258,2017-01-10,1758
259,2017-01-11,1749
260,2017-01-12,1788
261,2017-01-13,1791
262,2017-01-16,1812
263,2017-01-17,1806
264,2017-01-18,1801
265,2017-01-19,1832
266,2017-01-20,1839
267,2017-01-23,1870
268,2017-01-24,1870
269,2017-01-25,1849
270,2017-01-26,1838
271,2017-01-27,1828
272,2017-01-30,1807
273,2017-01-31,1821
274,2017-02-01,1818
275,2017-02-02,1813
276,2017-02-03,1809
277,2017-02-06,1812
278,2017-02-07,1809
279,2017-02-08,1821
280,2017-02-09,1839
281,2017-02-10,1849
282,2017-02-13,1868
283,2017-02-14,1893
284,2017-02-15,1871
285,2017-02-16,1878
286,2017-02-17,1866
287,2017-02-20,1878
288,2017-02-21,1878
289,2017-02-22,1873
290,2017-02-23,1883
291,2017-02-24,1877
292,2017-02-27,1908
293,2017-02-28,1895
294,2017-03-01,1934
295,2017-03-02,1929
296,2017-03-03,1909
